id,ja,ko,en,source_commit
556,つららおとし,고드름떨구기,Icicle Crash,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
557,Ｖジェネレート,V제너레이트,V-create,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
558,クロスフレイム,크로스플레임,Fusion Flare,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
559,クロスサンダー,크로스썬더,Fusion Bolt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
560,フライングプレス,플라잉프레스,Flying Press,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
561,たたみがえし,마룻바닥세워막기,Mat Block,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
562,ゲップ,트림,Belch,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
563,たがやす,일구기,Rototiller,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
564,ねばねばネット,끈적끈적네트,Sticky Web,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
565,とどめばり,마지막일침,Fell Stinger,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
566,ゴーストダイブ,고스트다이브,Phantom Force,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
567,ハロウィン,핼러윈,Trick-or-Treat,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
568,おたけび,부르짖기,Noble Roar,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
569,プラズマシャワー,플라스마샤워,Ion Deluge,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
570,パラボラチャージ,파라볼라차지,Parabolic Charge,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
571,もりののろい,숲의저주,Forest’s Curse,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
572,はなふぶき,꽃보라,Petal Blizzard,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
573,フリーズドライ,프리즈드라이,Freeze-Dry,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
574,チャームボイス,차밍보이스,Disarming Voice,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
575,すてゼリフ,막말내뱉기,Parting Shot,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
576,ひっくりかえす,뒤집어엎기,Topsy-Turvy,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
577,ドレインキッス,드레인키스,Draining Kiss,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
578,トリックガード,트릭가드,Crafty Shield,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
579,フラワーガード,플라워가드,Flower Shield,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
580,グラスフィールド,그래스필드,Grassy Terrain,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
581,ミストフィールド,미스트필드,Misty Terrain,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
582,そうでん,송전,Electrify,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
583,じゃれつく,치근거리기,Play Rough,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
584,ようせいのかぜ,요정의바람,Fairy Wind,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
585,ムーンフォース,문포스,Moonblast,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
586,ばくおんぱ,폭음파,Boomburst,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
587,フェアリーロック,페어리록,Fairy Lock,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
588,キングシールド,킹실드,King’s Shield,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
589,なかよくする,친해지기,Play Nice,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
590,ないしょばなし,비밀이야기,Confide,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
591,ダイヤストーム,다이아스톰,Diamond Storm,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
592,スチームバースト,스팀버스트,Steam Eruption,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
593,いじげんホール,이차원홀,Hyperspace Hole,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
594,みずしゅりけん,물수리검,Water Shuriken,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
595,マジカルフレイム,매지컬플레임,Mystical Fire,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
596,ニードルガード,니들가드,Spiky Shield,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
597,アロマミスト,아로마미스트,Aromatic Mist,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
598,かいでんぱ,괴전파,Eerie Impulse,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
599,ベノムトラップ,베놈트랩,Venom Drench,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
600,ふんじん,분진,Powder,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
601,ジオコントロール,지오컨트롤,Geomancy,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
602,じばそうさ,자기장조작,Magnetic Flux,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
603,ハッピータイム,해피타임,Happy Hour,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
604,エレキフィールド,일렉트릭필드,Electric Terrain,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
605,マジカルシャイン,매지컬샤인,Dazzling Gleam,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
606,おいわい,축하,Celebrate,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
607,てをつなぐ,손에손잡기,Hold Hands,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
608,つぶらなひとみ,초롱초롱눈동자,Baby-Doll Eyes,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
609,ほっぺすりすり,볼부비부비,Nuzzle,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
610,てかげん,적당히손봐주기,Hold Back,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
611,まとわりつく,엉겨붙기,Infestation,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
612,グロウパンチ,그로우펀치,Power-Up Punch,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
613,デスウイング,데스윙,Oblivion Wing,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
614,サウザンアロー,사우전드애로,Thousand Arrows,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
615,サウザンウェーブ,사우전드웨이브,Thousand Waves,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
616,グランドフォース,그라운드포스,Land’s Wrath,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
617,はめつのひかり,파멸의빛,Light of Ruin,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
618,こんげんのはどう,근원의파동,Origin Pulse,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
619,だんがいのつるぎ,단애의칼,Precipice Blades,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
620,ガリョウテンセイ,화룡점정,Dragon Ascent,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
621,いじげんラッシュ,이차원러시,Hyperspace Fury,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
622,ウルトラダッシュアタック,울트라대시어택,Breakneck Blitz,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
623,ウルトラダッシュアタック,울트라대시어택,Breakneck Blitz,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
624,ぜんりょくむそうげきれつけん,전력무쌍격렬권,All-Out Pummeling,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
625,ぜんりょくむそうげきれつけん,전력무쌍격렬권,All-Out Pummeling,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
626,ファイナルダイブクラッシュ,파이널다이브클래시,Supersonic Skystrike,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
627,ファイナルダイブクラッシュ,파이널다이브클래시,Supersonic Skystrike,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
628,アシッドポイズンデリート,애시드포이즌딜리트,Acid Downpour,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
629,アシッドポイズンデリート,애시드포이즌딜리트,Acid Downpour,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
630,ライジングランドオーバー,라이징랜드오버,Tectonic Rage,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
631,ライジングランドオーバー,라이징랜드오버,Tectonic Rage,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
632,ワールズエンドフォール,월즈엔드폴,Continental Crush,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
633,ワールズエンドフォール,월즈엔드폴,Continental Crush,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
634,ぜったいほしょくかいてんざん,절대포식회전참,Savage Spin-Out,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
635,ぜったいほしょくかいてんざん,절대포식회전참,Savage Spin-Out,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
636,むげんあんやへのいざない,무한암야로의유인,Never-Ending Nightmare,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
637,むげんあんやへのいざない,무한암야로의유인,Never-Ending Nightmare,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
638,ちょうぜつらせんれんげき,초월나선연격,Corkscrew Crash,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
639,ちょうぜつらせんれんげき,초월나선연격,Corkscrew Crash,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
640,ダイナミックフルフレイム,다이내믹풀플레임,Inferno Overdrive,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
641,ダイナミックフルフレイム,다이내믹풀플레임,Inferno Overdrive,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
642,スーパーアクアトルネード,슈퍼아쿠아토네이도,Hydro Vortex,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
643,スーパーアクアトルネード,슈퍼아쿠아토네이도,Hydro Vortex,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
644,ブルームシャインエクストラ,블룸샤인엑스트라,Bloom Doom,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
645,ブルームシャインエクストラ,블룸샤인엑스트라,Bloom Doom,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
646,スパーキングギガボルト,스파킹기가볼트,Gigavolt Havoc,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
647,スパーキングギガボルト,스파킹기가볼트,Gigavolt Havoc,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
648,マキシマムサイブレイカー,맥시멈사이브레이커,Shattered Psyche,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
649,マキシマムサイブレイカー,맥시멈사이브레이커,Shattered Psyche,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
650,レイジングジオフリーズ,레이징지오프리즈,Subzero Slammer,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
651,レイジングジオフリーズ,레이징지오프리즈,Subzero Slammer,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
652,アルティメットドラゴンバーン,얼티메이트드래곤번,Devastating Drake,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
653,アルティメットドラゴンバーン,얼티메이트드래곤번,Devastating Drake,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
654,ブラックホールイクリプス,블랙홀이클립스,Black Hole Eclipse,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
655,ブラックホールイクリプス,블랙홀이클립스,Black Hole Eclipse,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
656,ラブリースターインパクト,러블리스타임팩트,Twinkle Tackle,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
657,ラブリースターインパクト,러블리스타임팩트,Twinkle Tackle,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
658,ひっさつのピカチュート,필살피카슛,Catastropika,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
659,すなあつめ,모래모으기,Shore Up,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
660,であいがしら,만나자마자,First Impression,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
661,トーチカ,토치카,Baneful Bunker,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
662,かげぬい,그림자꿰매기,Spirit Shackle,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
663,ＤＤラリアット,DD래리어트,Darkest Lariat,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
664,うたかたのアリア,물거품아리아,Sparkling Aria,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
665,アイスハンマー,아이스해머,Ice Hammer,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
666,フラワーヒール,플라워힐,Floral Healing,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
667,１０まんばりき,10만마력,High Horsepower,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
668,ちからをすいとる,힘흡수,Strength Sap,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
669,ソーラーブレード,솔라블레이드,Solar Blade,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
670,このは,나뭇잎,Leafage,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
671,スポットライト,스포트라이트,Spotlight,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
672,どくのいと,독실,Toxic Thread,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
673,とぎすます,예민해지기,Laser Focus,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
674,アシストギア,어시스트기어,Gear Up,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
675,じごくづき,지옥찌르기,Throat Chop,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
676,かふんだんご,꽃가루경단,Pollen Puff,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
677,アンカーショット,앵커샷,Anchor Shot,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
678,サイコフィールド,사이코필드,Psychic Terrain,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
679,とびかかる,덤벼들기,Lunge,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
680,ほのおのムチ,불꽃채찍,Fire Lash,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
681,つけあがる,기어오르기,Power Trip,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
682,もえつきる,불사르기,Burn Up,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
683,スピードスワップ,스피드스왑,Speed Swap,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
684,スマートホーン,스마트혼,Smart Strike,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
685,じょうか,정화,Purify,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
686,めざめるダンス,잠재댄스,Revelation Dance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
687,コアパニッシャー,코어퍼니셔,Core Enforcer,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
688,トロピカルキック,트로피컬킥,Trop Kick,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
689,さいはい,지휘,Instruct,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
690,くちばしキャノン,부리캐논,Beak Blast,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
691,スケイルノイズ,스케일노이즈,Clanging Scales,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
692,ドラゴンハンマー,드래곤해머,Dragon Hammer,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
693,ぶんまわす,세차게휘두르기,Brutal Swing,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
694,オーロラベール,오로라베일,Aurora Veil,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
695,シャドーアローズストライク,섀도애로우즈스트라이크,Sinister Arrow Raid,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
696,ハイパーダーククラッシャー,하이퍼다크크러셔,Malicious Moonsault,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
697,わだつみのシンフォニア,바다의심포니,Oceanic Operetta,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
698,ガーディアン・デ・アローラ,알로라의수호자,Guardian of Alola,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
699,しちせいだっこんたい,칠성탈혼퇴,Soul-Stealing 7-Star Strike,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
700,ライトニングサーフライド,라이트닝서프라이드,Stoked Sparksurfer,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
701,ほんきをだす　こうげき,진심의공격,Pulverizing Pancake,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
702,ナインエボルブースト,나인이볼부스트,Extreme Evoboost,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
703,オリジンズスーパーノヴァ,오리진즈슈퍼노바,Genesis Supernova,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
704,トラップシェル,트랩셸,Shell Trap,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
705,フルールカノン,플뢰르캐논,Fleur Cannon,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
706,サイコファング,사이코팽,Psychic Fangs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
707,じだんだ,분함의발구르기,Stomping Tantrum,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
708,シャドーボーン,섀도본,Shadow Bone,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
709,アクセルロック,액셀록,Accelerock,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
710,アクアブレイク,아쿠아브레이크,Liquidation,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
711,プリズムレーザー,프리즘레이저,Prismatic Laser,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
712,シャドースチール,섀도스틸,Spectral Thief,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
713,メテオドライブ,메테오드라이브,Sunsteel Strike,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
714,シャドーレイ,섀도레이,Moongeist Beam,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
715,なみだめ,눈물그렁그렁,Tearful Look,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
716,びりびりちくちく,찌리리따끔따끔,Zing Zap,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
717,しぜんのいかり,자연의분노,Nature’s Madness,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
718,マルチアタック,멀티어택,Multi-Attack,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
719,１０００まんボルト,1000만볼트,"10,000,000 Volt Thunderbolt",8ad201e80244f630ab5a46922ab72fb79c5ad4f4
720,ビックリヘッド,깜짝헤드,Mind Blown,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
721,プラズマフィスト,플라스마피스트,Plasma Fists,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
722,フォトンゲイザー,포톤가이저,Photon Geyser,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
723,てんこがすめつぼうのひかり,하늘을태우는멸망의빛,Light That Burns the Sky,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
724,サンシャインスマッシャー,선샤인스매셔,Searing Sunraze Smash,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
725,ムーンライトブラスター,문라이트블래스터,Menacing Moonraze Maelstrom,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
726,ぽかぼかフレンドタイム,투닥투닥프렌드타임,Let’s Snuggle Forever,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
727,ラジアルエッジストーム,레이디얼에지스톰,Splintered Stormshards,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
728,ブレイジングソウルビート,브레이징소울비트,Clangorous Soulblaze,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
729,ばちばちアクセル,파찌파찌액셀,Zippy Zap,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
730,ざぶざぶサーフ,참방참방서핑,Splishy Splash,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
731,ふわふわフォール,둥실둥실폴,Floaty Fall,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
732,ピカピカサンダー,피카피카썬더,Pika Papow,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
733,いきいきバブル,생생버블,Bouncy Bubble,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
734,びりびりエレキ,찌릿찌릿일렉,Buzzy Buzz,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
735,めらめらバーン,이글이글번,Sizzly Slide,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
736,どばどばオーラ,콸콸오라,Glitzy Glow,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
737,わるわるゾーン,아그아그존,Baddy Bad,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
738,すくすくボンバー,쑥쑥봄버,Sappy Seed,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
739,こちこちフロスト,꽁꽁프로스트,Freezy Frost,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
740,きらきらストーム,반짝반짝스톰,Sparkly Swirl,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
741,ブイブイブレイク,브이브이브레이크,Veevee Volley,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
742,ダブルパンツァー,더블펀처,Double Iron Bash,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
743,ダイウォール,다이월,Max Guard,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
744,ダイマックスほう,다이맥스포,Dynamax Cannon,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
745,ねらいうち,노려맞히기,Snipe Shot,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
746,くらいつく,물고버티기,Jaw Lock,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
747,ほおばる,볼가득넣기,Stuff Cheeks,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
748,はいすいのじん,배수의진,No Retreat,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
749,タールショット,타르샷,Tar Shot,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
750,まほうのこな,마법가루,Magic Powder,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
751,ドラゴンアロー,드래곤애로,Dragon Darts,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
752,おちゃかい,다과회,Teatime,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
753,たこがため,문어굳히기,Octolock,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
754,でんげきくちばし,전격부리,Bolt Beak,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
755,エラがみ,아가미물기,Fishious Rend,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
756,コートチェンジ,코트체인지,Court Change,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
757,ダイバーン,다이번,Max Flare,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
758,ダイワーム,다이웜,Max Flutterby,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
759,ダイサンダー,다이썬더,Max Lightning,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
760,ダイアタック,다이어택,Max Strike,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
761,ダイナックル,다이너클,Max Knuckle,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
762,ダイホロウ,다이할로우,Max Phantasm,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
763,ダイアイス,다이아이스,Max Hailstorm,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
764,ダイアシッド,다이애시드,Max Ooze,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
765,ダイストリーム,다이스트림,Max Geyser,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
766,ダイジェット,다이제트,Max Airstream,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
767,ダイフェアリー,다이페어리,Max Starfall,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
768,ダイドラグーン,다이드라군,Max Wyrmwind,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
769,ダイサイコ,다이사이코,Max Mindstorm,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
770,ダイロック,다이록,Max Rockfall,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
771,ダイアース,다이어스,Max Quake,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
772,ダイアーク,다이아크,Max Darkness,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
773,ダイソウゲン,다이그래스,Max Overgrowth,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
774,ダイスチル,다이스틸,Max Steelspike,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
775,ソウルビート,소울비트,Clangorous Soul,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
776,ボディプレス,바디프레스,Body Press,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
777,デコレーション,데코레이션,Decorate,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
778,ドラムアタック,드럼어택,Drum Beating,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
779,トラバサミ,집게덫,Snap Trap,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
780,かえんボール,화염볼,Pyro Ball,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
781,きょじゅうざん,거수참,Behemoth Blade,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
782,きょじゅうだん,거수탄,Behemoth Bash,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
783,オーラぐるま,오라휠,Aura Wheel,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
784,ワイドブレイカー,와이드브레이커,Breaking Swipe,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
785,えだづき,가지찌르기,Branch Poke,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
786,オーバードライブ,오버드라이브,Overdrive,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
787,りんごさん,사과산,Apple Acid,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
788,Ｇのちから,G의힘,Grav Apple,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
789,ソウルクラッシュ,소울크래시,Spirit Break,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
790,ワンダースチーム,원더스팀,Strange Steam,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
791,いのちのしずく,생명의물방울,Life Dew,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
792,ブロッキング,블로킹,Obstruct,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
793,どげざつき,사죄의찌르기,False Surrender,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
794,スターアサルト,스타어설트,Meteor Assault,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
795,ムゲンダイビーム,무한다이빔,Eternabeam,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
796,てっていこうせん,철제광선,Steel Beam,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
797,ワイドフォース,와이드포스,Expanding Force,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
798,アイアンローラー,아이언롤러,Steel Roller,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
799,スケイルショット,스케일샷,Scale Shot,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
800,メテオビーム,메테오빔,Meteor Beam,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
801,シェルアームズ,셸암즈,Shell Side Arm,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
802,ミストバースト,미스트버스트,Misty Explosion,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
803,グラススライダー,그래스슬라이더,Grassy Glide,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
804,ライジングボルト,라이징볼트,Rising Voltage,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
805,だいちのはどう,대지의파동,Terrain Pulse,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
806,はいよるいちげき,엄습하는일격,Skitter Smack,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
807,しっとのほのお,질투의불꽃,Burning Jealousy,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
808,うっぷんばらし,분풀이,Lash Out,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
