species_num,species,species_ja,species_ko,full_name,form_name,form_index,form_index_basis,introduced_gen,state_kind,battle_only,cosmetic,type1,type2,hp,atk,def,spe,spa,spd,abilities,required_item,required_move,required_ability,required_tera_type,changes_from,battle_only_from,nonstandard,source,notes,form_argument,form_argument_basis,verification_status
664,Scatterbug,コフキムシ,분이벌레,Scatterbug-Savanna-Internal,Savanna,14,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,38,35,40,35,27,25,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
664,Scatterbug,コフキムシ,분이벌레,Scatterbug-Sun-Internal,Sun,15,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,38,35,40,35,27,25,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
664,Scatterbug,コフキムシ,분이벌레,Scatterbug-Ocean-Internal,Ocean,16,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,38,35,40,35,27,25,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
664,Scatterbug,コフキムシ,분이벌레,Scatterbug-Jungle-Internal,Jungle,17,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,38,35,40,35,27,25,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Icy Snow-Internal,Icy Snow,0,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Polar-Internal,Polar,1,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Tundra-Internal,Tundra,2,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Continental-Internal,Continental,3,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Garden-Internal,Garden,4,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Elegant-Internal,Elegant,5,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Meadow-Internal,Meadow,6,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Modern-Internal,Modern,7,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Marine-Internal,Marine,8,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Archipelago-Internal,Archipelago,9,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-High Plains-Internal,High Plains,10,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Sandstorm-Internal,Sandstorm,11,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-River-Internal,River,12,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Monsoon-Internal,Monsoon,13,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Savanna-Internal,Savanna,14,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Sun-Internal,Sun,15,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Ocean-Internal,Ocean,16,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
665,Spewpa,コフーライ,분떠도리,Spewpa-Jungle-Internal,Jungle,17,PKHeX_Vivillon3DS_MaxWildFormID,6,hidden_persistent_form_value,no,no,Bug,,45,22,60,29,27,30,Shed Skin|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Hidden form value carried toward Vivillon pattern; pre-evolution appearance does not visibly change.,,,reference_verified
666,Vivillon,ビビヨン,비비용,Vivillon-Icy Snow,Icy Snow,0,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Polar,Polar,1,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Tundra,Tundra,2,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Continental,Continental,3,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Garden,Garden,4,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Elegant,Elegant,5,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon,Meadow,6,showdown_formeOrder,6,base_form,no,no,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Modern,Modern,7,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Marine,Marine,8,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Archipelago,Archipelago,9,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-High Plains,High Plains,10,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Sandstorm,Sandstorm,11,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-River,River,12,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Monsoon,Monsoon,13,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Savanna,Savanna,14,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Sun,Sun,15,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Ocean,Ocean,16,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Jungle,Jungle,17,showdown_formeOrder,6,cosmetic_identity,no,yes,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Fancy,Fancy,18,showdown_formeOrder,6,persistent_identity,no,no,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
666,Vivillon,ビビヨン,비비용,Vivillon-Pokeball,Pokeball,19,showdown_formeOrder,6,persistent_identity,no,no,Bug,Flying,80,52,50,89,90,50,Shield Dust|Compound Eyes|Friend Guard,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
668,Pyroar,カエンジシ,화염레오,Pyroar,Base,0,showdown_formeOrder,6,base_form,no,no,Fire,Normal,86,68,72,106,109,66,Rivalry|Unnerve|Moxie,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
668,Pyroar,カエンジシ,화염레오,Pyroar-Mega,Mega,1,showdown_formeOrder,9,battle_transformation,no,no,Fire,Normal,86,88,92,126,129,86,Fire Mane,Pyroarite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
669,Flabe\u0301be\u0301,フラベベ,플라베베,Flabe\u0301be\u0301,Red,0,showdown_formeOrder,6,base_form,no,no,Fairy,,44,38,39,42,61,79,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
669,Flabe\u0301be\u0301,フラベベ,플라베베,Flabe\u0301be\u0301-Yellow,Yellow,1,showdown_formeOrder,6,cosmetic_identity,no,yes,Fairy,,44,38,39,42,61,79,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
669,Flabe\u0301be\u0301,フラベベ,플라베베,Flabe\u0301be\u0301-Orange,Orange,2,showdown_formeOrder,6,cosmetic_identity,no,yes,Fairy,,44,38,39,42,61,79,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
669,Flabe\u0301be\u0301,フラベベ,플라베베,Flabe\u0301be\u0301-Blue,Blue,3,showdown_formeOrder,6,cosmetic_identity,no,yes,Fairy,,44,38,39,42,61,79,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
669,Flabe\u0301be\u0301,フラベベ,플라베베,Flabe\u0301be\u0301-White,White,4,showdown_formeOrder,6,cosmetic_identity,no,yes,Fairy,,44,38,39,42,61,79,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
670,Floette,フラエッテ,플라엣테,Floette,Red,0,showdown_formeOrder,6,base_form,no,no,Fairy,,54,45,47,52,75,98,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
670,Floette,フラエッテ,플라엣테,Floette-Yellow,Yellow,1,showdown_formeOrder,6,cosmetic_identity,no,yes,Fairy,,54,45,47,52,75,98,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
670,Floette,フラエッテ,플라엣테,Floette-Orange,Orange,2,showdown_formeOrder,6,cosmetic_identity,no,yes,Fairy,,54,45,47,52,75,98,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
670,Floette,フラエッテ,플라엣테,Floette-Blue,Blue,3,showdown_formeOrder,6,cosmetic_identity,no,yes,Fairy,,54,45,47,52,75,98,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
670,Floette,フラエッテ,플라엣테,Floette-White,White,4,showdown_formeOrder,6,cosmetic_identity,no,yes,Fairy,,54,45,47,52,75,98,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
670,Floette,フラエッテ,플라엣테,Floette-Eternal,Eternal,5,showdown_formeOrder,6,persistent_identity,no,no,Fairy,,74,65,67,92,125,128,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
670,Floette,フラエッテ,플라엣테,Floette-Mega,Mega,6,showdown_formeOrder,9,battle_transformation,yes,no,Fairy,,74,85,87,102,155,148,Fairy Aura,Floettite,,,,,Floette-Eternal,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
671,Florges,フラージェス,플라제스,Florges,Red,0,showdown_formeOrder,6,base_form,no,no,Fairy,,78,65,68,75,112,154,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
671,Florges,フラージェス,플라제스,Florges-Yellow,Yellow,1,showdown_formeOrder,6,cosmetic_identity,no,yes,Fairy,,78,65,68,75,112,154,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
671,Florges,フラージェス,플라제스,Florges-Orange,Orange,2,showdown_formeOrder,6,cosmetic_identity,no,yes,Fairy,,78,65,68,75,112,154,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
671,Florges,フラージェス,플라제스,Florges-Blue,Blue,3,showdown_formeOrder,6,cosmetic_identity,no,yes,Fairy,,78,65,68,75,112,154,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
671,Florges,フラージェス,플라제스,Florges-White,White,4,showdown_formeOrder,6,cosmetic_identity,no,yes,Fairy,,78,65,68,75,112,154,Flower Veil|Symbiosis,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
676,Furfrou,トリミアン,트리미앙,Furfrou,Natural,0,showdown_formeOrder,6,base_form,no,no,Normal,,75,80,60,102,65,90,Fur Coat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
676,Furfrou,トリミアン,트리미앙,Furfrou-Heart,Heart,1,showdown_formeOrder,6,cosmetic_identity,no,yes,Normal,,75,80,60,102,65,90,Fur Coat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
676,Furfrou,トリミアン,트리미앙,Furfrou-Star,Star,2,showdown_formeOrder,6,cosmetic_identity,no,yes,Normal,,75,80,60,102,65,90,Fur Coat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
676,Furfrou,トリミアン,트리미앙,Furfrou-Diamond,Diamond,3,showdown_formeOrder,6,cosmetic_identity,no,yes,Normal,,75,80,60,102,65,90,Fur Coat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base.",,,reference_order_only
