"emerald_id","emerald_hex","emerald_symbol","agb_symbol","mapping_kind","hgss_id","hgss_symbol","platinum_id","platinum_symbol","diamond_pearl_id","diamond_pearl_symbol","notes"
"302","0x12E","ITEM_TM14","AGB_ITEM_TM14","official_hgss_agb","341","ITEM_TM14","341","ITEM_TM14","341","ITEM_TM14",""
"303","0x12F","ITEM_TM15","AGB_ITEM_TM15","official_hgss_agb","342","ITEM_TM15","342","ITEM_TM15","342","ITEM_TM15",""
"304","0x130","ITEM_TM16","AGB_ITEM_TM16","official_hgss_agb","343","ITEM_TM16","343","ITEM_TM16","343","ITEM_TM16",""
"305","0x131","ITEM_TM17","AGB_ITEM_TM17","official_hgss_agb","344","ITEM_TM17","344","ITEM_TM17","344","ITEM_TM17",""
"306","0x132","ITEM_TM18","AGB_ITEM_TM18","official_hgss_agb","345","ITEM_TM18","345","ITEM_TM18","345","ITEM_TM18",""
"307","0x133","ITEM_TM19","AGB_ITEM_TM19","official_hgss_agb","346","ITEM_TM19","346","ITEM_TM19","346","ITEM_TM19",""
"308","0x134","ITEM_TM20","AGB_ITEM_TM20","official_hgss_agb","347","ITEM_TM20","347","ITEM_TM20","347","ITEM_TM20",""
"309","0x135","ITEM_TM21","AGB_ITEM_TM21","official_hgss_agb","348","ITEM_TM21","348","ITEM_TM21","348","ITEM_TM21",""
"310","0x136","ITEM_TM22","AGB_ITEM_TM22","official_hgss_agb","349","ITEM_TM22","349","ITEM_TM22","349","ITEM_TM22",""
"311","0x137","ITEM_TM23","AGB_ITEM_TM23","official_hgss_agb","350","ITEM_TM23","350","ITEM_TM23","350","ITEM_TM23",""
"312","0x138","ITEM_TM24","AGB_ITEM_TM24","official_hgss_agb","351","ITEM_TM24","351","ITEM_TM24","351","ITEM_TM24",""
"313","0x139","ITEM_TM25","AGB_ITEM_TM25","official_hgss_agb","352","ITEM_TM25","352","ITEM_TM25","352","ITEM_TM25",""
"314","0x13A","ITEM_TM26","AGB_ITEM_TM26","official_hgss_agb","353","ITEM_TM26","353","ITEM_TM26","353","ITEM_TM26",""
"315","0x13B","ITEM_TM27","AGB_ITEM_TM27","official_hgss_agb","354","ITEM_TM27","354","ITEM_TM27","354","ITEM_TM27",""
"316","0x13C","ITEM_TM28","AGB_ITEM_TM28","official_hgss_agb","355","ITEM_TM28","355","ITEM_TM28","355","ITEM_TM28",""
"317","0x13D","ITEM_TM29","AGB_ITEM_TM29","official_hgss_agb","356","ITEM_TM29","356","ITEM_TM29","356","ITEM_TM29",""
"318","0x13E","ITEM_TM30","AGB_ITEM_TM30","official_hgss_agb","357","ITEM_TM30","357","ITEM_TM30","357","ITEM_TM30",""
"319","0x13F","ITEM_TM31","AGB_ITEM_TM31","official_hgss_agb","358","ITEM_TM31","358","ITEM_TM31","358","ITEM_TM31",""
"320","0x140","ITEM_TM32","AGB_ITEM_TM32","official_hgss_agb","359","ITEM_TM32","359","ITEM_TM32","359","ITEM_TM32",""
"321","0x141","ITEM_TM33","AGB_ITEM_TM33","official_hgss_agb","360","ITEM_TM33","360","ITEM_TM33","360","ITEM_TM33",""
"322","0x142","ITEM_TM34","AGB_ITEM_TM34","official_hgss_agb","361","ITEM_TM34","361","ITEM_TM34","361","ITEM_TM34",""
"323","0x143","ITEM_TM35","AGB_ITEM_TM35","official_hgss_agb","362","ITEM_TM35","362","ITEM_TM35","362","ITEM_TM35",""
"324","0x144","ITEM_TM36","AGB_ITEM_TM36","official_hgss_agb","363","ITEM_TM36","363","ITEM_TM36","363","ITEM_TM36",""
"325","0x145","ITEM_TM37","AGB_ITEM_TM37","official_hgss_agb","364","ITEM_TM37","364","ITEM_TM37","364","ITEM_TM37",""
"326","0x146","ITEM_TM38","AGB_ITEM_TM38","official_hgss_agb","365","ITEM_TM38","365","ITEM_TM38","365","ITEM_TM38",""
"327","0x147","ITEM_TM39","AGB_ITEM_TM39","official_hgss_agb","366","ITEM_TM39","366","ITEM_TM39","366","ITEM_TM39",""
"328","0x148","ITEM_TM40","AGB_ITEM_TM40","official_hgss_agb","367","ITEM_TM40","367","ITEM_TM40","367","ITEM_TM40",""
"329","0x149","ITEM_TM41","AGB_ITEM_TM41","official_hgss_agb","368","ITEM_TM41","368","ITEM_TM41","368","ITEM_TM41",""
"330","0x14A","ITEM_TM42","AGB_ITEM_TM42","official_hgss_agb","369","ITEM_TM42","369","ITEM_TM42","369","ITEM_TM42",""
"331","0x14B","ITEM_TM43","AGB_ITEM_TM43","official_hgss_agb","370","ITEM_TM43","370","ITEM_TM43","370","ITEM_TM43",""
"332","0x14C","ITEM_TM44","AGB_ITEM_TM44","official_hgss_agb","371","ITEM_TM44","371","ITEM_TM44","371","ITEM_TM44",""
"333","0x14D","ITEM_TM45","AGB_ITEM_TM45","official_hgss_agb","372","ITEM_TM45","372","ITEM_TM45","372","ITEM_TM45",""
"334","0x14E","ITEM_TM46","AGB_ITEM_TM46","official_hgss_agb","373","ITEM_TM46","373","ITEM_TM46","373","ITEM_TM46",""
"335","0x14F","ITEM_TM47","AGB_ITEM_TM47","official_hgss_agb","374","ITEM_TM47","374","ITEM_TM47","374","ITEM_TM47",""
"336","0x150","ITEM_TM48","AGB_ITEM_TM48","official_hgss_agb","375","ITEM_TM48","375","ITEM_TM48","375","ITEM_TM48",""
"337","0x151","ITEM_TM49","AGB_ITEM_TM49","official_hgss_agb","376","ITEM_TM49","376","ITEM_TM49","376","ITEM_TM49",""
"338","0x152","ITEM_TM50","AGB_ITEM_TM50","official_hgss_agb","377","ITEM_TM50","377","ITEM_TM50","377","ITEM_TM50",""
"339","0x153","ITEM_HM01","AGB_ITEM_HM01","official_hgss_agb","420","ITEM_HM01","420","ITEM_HM01","420","ITEM_HM01",""
"340","0x154","ITEM_HM02","AGB_ITEM_HM02","official_hgss_agb","421","ITEM_HM02","421","ITEM_HM02","421","ITEM_HM02",""
"341","0x155","ITEM_HM03","AGB_ITEM_HM03","official_hgss_agb","422","ITEM_HM03","422","ITEM_HM03","422","ITEM_HM03",""
"342","0x156","ITEM_HM04","AGB_ITEM_HM04","official_hgss_agb","423","ITEM_HM04","423","ITEM_HM04","423","ITEM_HM04",""
"343","0x157","ITEM_HM05","AGB_ITEM_HM05","official_hgss_agb","424","ITEM_HM05","424","ITEM_HM05","424","ITEM_HM05",""
"344","0x158","ITEM_HM06","AGB_ITEM_HM06","official_hgss_agb","425","ITEM_HM06","425","ITEM_HM06","425","ITEM_HM06",""
"345","0x159","ITEM_HM07","AGB_ITEM_HM07","official_hgss_agb","426","ITEM_HM07","426","ITEM_HM07","426","ITEM_HM07",""
"346","0x15A","ITEM_HM08","AGB_ITEM_HM08","official_hgss_agb","427","ITEM_HM08","427","ITEM_HM08","427","ITEM_HM08",""
"347","0x15B","ITEM_15B","AGB_ITEM_15B","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"348","0x15C","ITEM_15C","AGB_ITEM_15C","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"349","0x15D","ITEM_OAKS_PARCEL","AGB_ITEM_OAKS_PARCEL","official_hgss_agb","459","ITEM_PARCEL","459","ITEM_PARCEL","459","ITEM_PARCEL",""
"350","0x15E","ITEM_POKE_FLUTE","AGB_ITEM_POKE_FLUTE","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"351","0x15F","ITEM_SECRET_KEY","AGB_ITEM_SECRET_KEY","official_hgss_agb","467","ITEM_SECRET_KEY","467","ITEM_SECRET_KEY","","",""
"352","0x160","ITEM_BIKE_VOUCHER","AGB_ITEM_BIKE_VOUCHER","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"353","0x161","ITEM_GOLD_TEETH","AGB_ITEM_GOLD_TEETH","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"354","0x162","ITEM_OLD_AMBER","AGB_ITEM_OLD_AMBER","official_hgss_agb","103","ITEM_OLD_AMBER","103","ITEM_OLD_AMBER","103","ITEM_OLD_AMBER",""
"355","0x163","ITEM_CARD_KEY","AGB_ITEM_CARD_KEY","official_hgss_agb","475","ITEM_CARD_KEY","","","","",""
"356","0x164","ITEM_LIFT_KEY","AGB_ITEM_LIFT_KEY","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"357","0x165","ITEM_HELIX_FOSSIL","AGB_ITEM_HELIX_FOSSIL","official_hgss_agb","101","ITEM_HELIX_FOSSIL","101","ITEM_HELIX_FOSSIL","101","ITEM_HELIX_FOSSIL",""
"358","0x166","ITEM_DOME_FOSSIL","AGB_ITEM_DOME_FOSSIL","official_hgss_agb","102","ITEM_DOME_FOSSIL","102","ITEM_DOME_FOSSIL","102","ITEM_DOME_FOSSIL",""
"359","0x167","ITEM_SILPH_SCOPE","AGB_ITEM_SILPH_SCOPE","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"360","0x168","ITEM_BICYCLE","AGB_ITEM_BICYCLE","official_hgss_agb","450","ITEM_BICYCLE","450","ITEM_BICYCLE","450","ITEM_BICYCLE",""
"361","0x169","ITEM_TOWN_MAP","AGB_ITEM_TOWN_MAP","official_hgss_agb","442","ITEM_TOWN_MAP","442","ITEM_TOWN_MAP","442","ITEM_TOWN_MAP",""
"362","0x16A","ITEM_VS_SEEKER","AGB_ITEM_VS_SEEKER","official_hgss_agb","443","ITEM_VS__SEEKER","443","ITEM_VS_SEEKER","443","ITEM_VS__SEEKER",""
"363","0x16B","ITEM_FAME_CHECKER","AGB_ITEM_FAME_CHECKER","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"364","0x16C","ITEM_TM_CASE","AGB_ITEM_TM_CASE","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"365","0x16D","ITEM_BERRY_POUCH","AGB_ITEM_BERRY_POUCH","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"366","0x16E","ITEM_TEACHY_TV","AGB_ITEM_TEACHY_TV","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"367","0x16F","ITEM_TRI_PASS","AGB_ITEM_TRI_PASS","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"368","0x170","ITEM_RAINBOW_PASS","AGB_ITEM_RAINBOW_PASS","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"369","0x171","ITEM_TEA","AGB_ITEM_TEA","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"370","0x172","ITEM_MYSTIC_TICKET","AGB_ITEM_MYSTIC_TICKET","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"371","0x173","ITEM_AURORA_TICKET","AGB_ITEM_AURORA_TICKET","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"372","0x174","ITEM_POWDER_JAR","AGB_ITEM_POWDER_JAR","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"373","0x175","ITEM_RUBY","AGB_ITEM_RUBY","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"374","0x176","ITEM_SAPPHIRE","AGB_ITEM_SAPPHIRE","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"375","0x177","ITEM_MAGMA_EMBLEM","AGB_ITEM_MAGMA_EMBLEM","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
"376","0x178","ITEM_OLD_SEA_MAP","AGB_ITEM_OLD_SEA_MAP","no_official_agb_mapping","","","","","","","No HGSS migration mapping for this Emerald/AGB item ID."
