"emerald_id","emerald_hex","emerald_symbol","display_name","price","hold_effect","hold_effect_param","importance","registrability","pocket","use_type","field_use_func","battle_usage","battle_use_func","secondary_id","description_symbol","source_commit"
"189","0x0BD","ITEM_AMULET_COIN","AMULET COIN","100","HOLD_EFFECT_DOUBLE_PRIZE","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sAmuletCoinDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"190","0x0BE","ITEM_CLEANSE_TAG","CLEANSE TAG","200","HOLD_EFFECT_REPEL","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sCleanseTagDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"191","0x0BF","ITEM_SOUL_DEW","SOUL DEW","200","HOLD_EFFECT_SOUL_DEW","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sSoulDewDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"192","0x0C0","ITEM_DEEP_SEA_TOOTH","DEEPSEATOOTH","200","HOLD_EFFECT_DEEP_SEA_TOOTH","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDeepSeaToothDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"193","0x0C1","ITEM_DEEP_SEA_SCALE","DEEPSEASCALE","200","HOLD_EFFECT_DEEP_SEA_SCALE","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDeepSeaScaleDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"194","0x0C2","ITEM_SMOKE_BALL","SMOKE BALL","200","HOLD_EFFECT_CAN_ALWAYS_RUN","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sSmokeBallDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"195","0x0C3","ITEM_EVERSTONE","EVERSTONE","200","HOLD_EFFECT_PREVENT_EVOLVE","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sEverstoneDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"196","0x0C4","ITEM_FOCUS_BAND","FOCUS BAND","200","HOLD_EFFECT_FOCUS_BAND","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sFocusBandDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"197","0x0C5","ITEM_LUCKY_EGG","LUCKY EGG","200","HOLD_EFFECT_LUCKY_EGG","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sLuckyEggDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"198","0x0C6","ITEM_SCOPE_LENS","SCOPE LENS","200","HOLD_EFFECT_SCOPE_LENS","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sScopeLensDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"199","0x0C7","ITEM_METAL_COAT","METAL COAT","100","HOLD_EFFECT_STEEL_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sMetalCoatDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"200","0x0C8","ITEM_LEFTOVERS","LEFTOVERS","200","HOLD_EFFECT_LEFTOVERS","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sLeftoversDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"201","0x0C9","ITEM_DRAGON_SCALE","DRAGON SCALE","2100","HOLD_EFFECT_DRAGON_SCALE","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDragonScaleDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"202","0x0CA","ITEM_LIGHT_BALL","LIGHT BALL","100","HOLD_EFFECT_LIGHT_BALL","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sLightBallDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"203","0x0CB","ITEM_SOFT_SAND","SOFT SAND","100","HOLD_EFFECT_GROUND_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sSoftSandDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"204","0x0CC","ITEM_HARD_STONE","HARD STONE","100","HOLD_EFFECT_ROCK_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sHardStoneDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"205","0x0CD","ITEM_MIRACLE_SEED","MIRACLE SEED","100","HOLD_EFFECT_GRASS_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sMiracleSeedDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"206","0x0CE","ITEM_BLACK_GLASSES","BLACKGLASSES","100","HOLD_EFFECT_DARK_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sBlackGlassesDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"207","0x0CF","ITEM_BLACK_BELT","BLACK BELT","100","HOLD_EFFECT_FIGHTING_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sBlackBeltDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"208","0x0D0","ITEM_MAGNET","MAGNET","100","HOLD_EFFECT_ELECTRIC_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sMagnetDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"209","0x0D1","ITEM_MYSTIC_WATER","MYSTIC WATER","100","HOLD_EFFECT_WATER_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sMysticWaterDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"210","0x0D2","ITEM_SHARP_BEAK","SHARP BEAK","100","HOLD_EFFECT_FLYING_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sSharpBeakDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"211","0x0D3","ITEM_POISON_BARB","POISON BARB","100","HOLD_EFFECT_POISON_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sPoisonBarbDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"212","0x0D4","ITEM_NEVER_MELT_ICE","NEVERMELTICE","100","HOLD_EFFECT_ICE_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sNeverMeltIceDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"213","0x0D5","ITEM_SPELL_TAG","SPELL TAG","100","HOLD_EFFECT_GHOST_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sSpellTagDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"214","0x0D6","ITEM_TWISTED_SPOON","TWISTEDSPOON","100","HOLD_EFFECT_PSYCHIC_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sTwistedSpoonDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"215","0x0D7","ITEM_CHARCOAL","CHARCOAL","9800","HOLD_EFFECT_FIRE_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sCharcoalDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"216","0x0D8","ITEM_DRAGON_FANG","DRAGON FANG","100","HOLD_EFFECT_DRAGON_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDragonFangDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"217","0x0D9","ITEM_SILK_SCARF","SILK SCARF","100","HOLD_EFFECT_NORMAL_POWER","10","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sSilkScarfDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"218","0x0DA","ITEM_UP_GRADE","UP-GRADE","2100","HOLD_EFFECT_UP_GRADE","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sUpGradeDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"219","0x0DB","ITEM_SHELL_BELL","SHELL BELL","200","HOLD_EFFECT_SHELL_BELL","8","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sShellBellDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"220","0x0DC","ITEM_SEA_INCENSE","SEA INCENSE","9600","HOLD_EFFECT_WATER_POWER","5","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sSeaIncenseDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"221","0x0DD","ITEM_LAX_INCENSE","LAX INCENSE","9600","HOLD_EFFECT_EVASION_UP","5","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sLaxIncenseDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"222","0x0DE","ITEM_LUCKY_PUNCH","LUCKY PUNCH","10","HOLD_EFFECT_LUCKY_PUNCH","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sLuckyPunchDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"223","0x0DF","ITEM_METAL_POWDER","METAL POWDER","10","HOLD_EFFECT_METAL_POWDER","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sMetalPowderDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"224","0x0E0","ITEM_THICK_CLUB","THICK CLUB","500","HOLD_EFFECT_THICK_CLUB","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sThickClubDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"225","0x0E1","ITEM_STICK","STICK","200","HOLD_EFFECT_STICK","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sStickDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"226","0x0E2","ITEM_0E2","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"227","0x0E3","ITEM_0E3","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"228","0x0E4","ITEM_0E4","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"229","0x0E5","ITEM_0E5","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"230","0x0E6","ITEM_0E6","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"231","0x0E7","ITEM_0E7","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"232","0x0E8","ITEM_0E8","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"233","0x0E9","ITEM_0E9","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"234","0x0EA","ITEM_0EA","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"235","0x0EB","ITEM_0EB","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"236","0x0EC","ITEM_0EC","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"237","0x0ED","ITEM_0ED","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"238","0x0EE","ITEM_0EE","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"239","0x0EF","ITEM_0EF","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"240","0x0F0","ITEM_0F0","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"241","0x0F1","ITEM_0F1","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"242","0x0F2","ITEM_0F2","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"243","0x0F3","ITEM_0F3","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"244","0x0F4","ITEM_0F4","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"245","0x0F5","ITEM_0F5","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"246","0x0F6","ITEM_0F6","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"247","0x0F7","ITEM_0F7","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"248","0x0F8","ITEM_0F8","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"249","0x0F9","ITEM_0F9","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"250","0x0FA","ITEM_0FA","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"251","0x0FB","ITEM_0FB","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"252","0x0FC","ITEM_0FC","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"253","0x0FD","ITEM_0FD","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"254","0x0FE","ITEM_RED_SCARF","RED SCARF","100","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sRedScarfDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"255","0x0FF","ITEM_BLUE_SCARF","BLUE SCARF","100","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sBlueScarfDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"256","0x100","ITEM_PINK_SCARF","PINK SCARF","100","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sPinkScarfDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"257","0x101","ITEM_GREEN_SCARF","GREEN SCARF","100","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sGreenScarfDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"258","0x102","ITEM_YELLOW_SCARF","YELLOW SCARF","100","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sYellowScarfDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"259","0x103","ITEM_MACH_BIKE","MACH BIKE","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_FIELD","ItemUseOutOfBattle_Bike","0","NULL","MACH_BIKE","sMachBikeDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"260","0x104","ITEM_COIN_CASE","COIN CASE","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CoinCase","0","NULL","0","sCoinCaseDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"261","0x105","ITEM_ITEMFINDER","ITEMFINDER","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_FIELD","ItemUseOutOfBattle_Itemfinder","0","NULL","0","sItemfinderDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"262","0x106","ITEM_OLD_ROD","OLD ROD","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_FIELD","ItemUseOutOfBattle_Rod","0","NULL","OLD_ROD","sOldRodDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"263","0x107","ITEM_GOOD_ROD","GOOD ROD","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_FIELD","ItemUseOutOfBattle_Rod","0","NULL","GOOD_ROD","sGoodRodDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"264","0x108","ITEM_SUPER_ROD","SUPER ROD","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_FIELD","ItemUseOutOfBattle_Rod","0","NULL","SUPER_ROD","sSuperRodDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"265","0x109","ITEM_SS_TICKET","S.S. TICKET","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sSSTicketDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"266","0x10A","ITEM_CONTEST_PASS","CONTEST PASS","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sContestPassDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"267","0x10B","ITEM_10B","????????","0","0","0","0","FALSE","POCKET_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDummyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"268","0x10C","ITEM_WAILMER_PAIL","WAILMER PAIL","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_FIELD","ItemUseOutOfBattle_WailmerPail","0","NULL","0","sWailmerPailDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"269","0x10D","ITEM_DEVON_GOODS","DEVON GOODS","0","0","0","2","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sDevonGoodsDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"270","0x10E","ITEM_SOOT_SACK","SOOT SACK","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sSootSackDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"271","0x10F","ITEM_BASEMENT_KEY","BASEMENT KEY","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sBasementKeyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"272","0x110","ITEM_ACRO_BIKE","ACRO BIKE","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_FIELD","ItemUseOutOfBattle_Bike","0","NULL","ACRO_BIKE","sAcroBikeDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"273","0x111","ITEM_POKEBLOCK_CASE","{POKEBLOCK} CASE","0","0","0","1","TRUE","POCKET_KEY_ITEMS","ITEM_USE_PBLOCK_CASE","ItemUseOutOfBattle_PokeblockCase","0","NULL","0","sPokeblockCaseDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"274","0x112","ITEM_LETTER","LETTER","0","0","0","2","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sLetterDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"275","0x113","ITEM_EON_TICKET","EON TICKET","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","1","sEonTicketDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"276","0x114","ITEM_RED_ORB","RED ORB","0","0","0","2","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sRedOrbDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"277","0x115","ITEM_BLUE_ORB","BLUE ORB","0","0","0","2","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sBlueOrbDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"278","0x116","ITEM_SCANNER","SCANNER","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sScannerDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"279","0x117","ITEM_GO_GOGGLES","GO-GOGGLES","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sGoGogglesDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"280","0x118","ITEM_METEORITE","METEORITE","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sMeteoriteDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"281","0x119","ITEM_ROOM_1_KEY","RM. 1 KEY","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sRoom1KeyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"282","0x11A","ITEM_ROOM_2_KEY","RM. 2 KEY","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sRoom2KeyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"283","0x11B","ITEM_ROOM_4_KEY","RM. 4 KEY","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sRoom4KeyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"284","0x11C","ITEM_ROOM_6_KEY","RM. 6 KEY","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sRoom6KeyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"285","0x11D","ITEM_STORAGE_KEY","STORAGE KEY","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sStorageKeyDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"286","0x11E","ITEM_ROOT_FOSSIL","ROOT FOSSIL","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sRootFossilDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
"287","0x11F","ITEM_CLAW_FOSSIL","CLAW FOSSIL","0","0","0","1","FALSE","POCKET_KEY_ITEMS","ITEM_USE_BAG_MENU","ItemUseOutOfBattle_CannotUse","0","NULL","0","sClawFossilDesc","5eff78649e7170a877b961ef0b3da13b81a16038"
