source_generation,source_item_id,destination_generation,destination_item_id,transferable,source_path,source_commit
3,137,4,153,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,138,4,154,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,139,4,155,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,140,4,156,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,141,4,157,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,142,4,158,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,143,4,159,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,144,4,160,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,145,4,161,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,146,4,162,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,147,4,163,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,148,4,164,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,149,4,165,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,150,4,166,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,151,4,167,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,152,4,168,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,153,4,169,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,154,4,170,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,155,4,171,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,156,4,172,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,157,4,173,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,158,4,174,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,159,4,175,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,160,4,176,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,161,4,177,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,162,4,178,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,163,4,179,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,164,4,180,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,165,4,181,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,166,4,182,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,167,4,183,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,168,4,201,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,169,4,202,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,170,4,203,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,171,4,204,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,172,4,205,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,173,4,206,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,174,4,207,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,175,4,208,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,176,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,177,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,178,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,179,4,213,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,180,4,214,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,181,4,215,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,182,4,216,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,183,4,217,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,184,4,218,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,185,4,219,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,186,4,220,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,187,4,221,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,188,4,222,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,189,4,223,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,190,4,224,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,191,4,225,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,192,4,226,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,193,4,227,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,194,4,228,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,195,4,229,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,196,4,230,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,197,4,231,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,198,4,232,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,199,4,233,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,200,4,234,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,201,4,235,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,202,4,236,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,203,4,237,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,204,4,238,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,205,4,239,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,206,4,240,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,207,4,241,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,208,4,242,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,209,4,243,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,210,4,244,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,211,4,245,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,212,4,246,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,213,4,247,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,214,4,248,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,215,4,249,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,216,4,250,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,217,4,251,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,218,4,252,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,219,4,253,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,220,4,254,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,221,4,255,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,222,4,256,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,223,4,257,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,224,4,258,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,225,4,259,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,226,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,227,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,228,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,229,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,230,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,231,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,232,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,233,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,234,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,235,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,236,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,237,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,238,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,239,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,240,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,241,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,242,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,243,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,244,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,245,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,246,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,247,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,248,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,249,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,250,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,251,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,252,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,253,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,254,4,260,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,255,4,261,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,256,4,262,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,257,4,263,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,258,4,264,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,259,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,260,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,261,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,262,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,263,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,264,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,265,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,266,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,267,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,268,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,269,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,270,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,271,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,272,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,273,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,274,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,275,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,276,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,277,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,278,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,279,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,280,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,281,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,282,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,283,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,284,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,285,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,286,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,287,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,288,4,128,no,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,289,4,328,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,290,4,329,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,291,4,330,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,292,4,331,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,293,4,332,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,294,4,333,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,295,4,334,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,296,4,335,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,297,4,336,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,298,4,337,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,299,4,338,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,300,4,339,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,301,4,340,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,302,4,341,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,303,4,342,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,304,4,343,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,305,4,344,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,306,4,345,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,307,4,346,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,308,4,347,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,309,4,348,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,310,4,349,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,311,4,350,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,312,4,351,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,313,4,352,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,314,4,353,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,315,4,354,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,316,4,355,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,317,4,356,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,318,4,357,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,319,4,358,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,320,4,359,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,321,4,360,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,322,4,361,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,323,4,362,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,324,4,363,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,325,4,364,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,326,4,365,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,327,4,366,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,328,4,367,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,329,4,368,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,330,4,369,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,331,4,370,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,332,4,371,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
3,333,4,372,yes,PKHeX.Core/PKM/Util/Conversion/ItemConverter.cs,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
