path,git_blob_sha,size_bytes,domain,action,priority,reason,source_commit
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_10.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_100-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_100.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1000.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1001.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1002.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1003.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1004.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1005.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1006.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1007-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1007-2.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1007-3.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1007-4.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1007.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1008-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1008-2.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1008-3.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1008-4.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1008.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1009.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_101-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_101.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1010.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1011.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1012.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1013.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1014.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1015.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1016.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1017-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1017-2.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1017-3.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1017-4.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1017-5.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1017-6.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1017-7.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1017.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1018.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1019.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_102.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1020.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1021.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1022.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1023.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1024-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1024-2.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1024.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_1025.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_103-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_103.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_104.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_105-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_105.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_106.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_107.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_108.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_109.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_11.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_110-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_110.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_111.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_112.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_113.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_114.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_115-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_115.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_116.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_117.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_118.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_119.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_12.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_120.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_121-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_121.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_122-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_122.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_123.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_124.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_125.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_126.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_127-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_127.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_128-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_128-2.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_128-3.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_128.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_129.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_13.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_130-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_130.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_131.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_132.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_133-1p.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_133.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_134.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_135.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_136.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_137.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_138.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_139.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_14.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_140.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_141.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_142-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_142.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_143.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_144-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_144.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_145-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_145.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_146-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_146.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_147.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_148.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_149-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_149.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Drawing.PokeSprite/Resources/img/Artwork Pokemon Sprites/a_15-1.png,,,sprites_third_party,do_not_import_binary_assets,low,third-party sprite collection; separate copyright/license provenance,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
